"agent_id","punch_in","punch_out","date_utc"
3093,2023-07-20 14:19:00,2023-07-20 14:27:00,2023-07-20
2015,2023-07-20 14:20:00,2023-07-20 14:33:00,2023-07-20
2419,2023-07-20 14:20:00,2023-07-20 14:51:00,2023-07-20
2670,2023-07-20 14:20:00,2023-07-20 14:24:00,2023-07-20
2849,2023-07-20 14:20:00,2023-07-20 14:31:00,2023-07-20
2940,2023-07-20 14:20:00,2023-07-20 14:23:00,2023-07-20
351,2023-07-20 14:21:00,2023-07-20 14:28:00,2023-07-20
666,2023-07-20 14:21:00,2023-07-20 14:24:00,2023-07-20
1904,2023-07-20 14:21:00,2023-07-20 14:25:00,2023-07-20
2536,2023-07-20 14:21:00,2023-07-20 14:35:00,2023-07-20
479,2023-07-20 14:22:00,2023-07-20 15:16:00,2023-07-20
819,2023-07-20 14:22:00,2023-07-20 17:27:00,2023-07-20
1212,2023-07-20 14:22:00,2023-07-20 14:34:00,2023-07-20
228,2023-07-20 14:23:00,2023-07-20 14:38:00,2023-07-20
355,2023-07-20 14:23:00,2023-07-20 14:30:00,2023-07-20
1556,2023-07-20 14:23:00,2023-07-20 14:26:00,2023-07-20
295,2023-07-20 14:24:00,2023-07-20 14:28:00,2023-07-20
869,2023-07-20 14:24:00,2023-07-20 14:39:00,2023-07-20
1287,2023-07-20 14:24:00,2023-07-20 14:27:00,2023-07-20
2533,2023-07-20 14:24:00,2023-07-20 14:27:00,2023-07-20
2976,2023-07-20 14:24:00,2023-07-20 14:31:00,2023-07-20
3043,2023-07-20 14:24:00,2023-07-20 14:37:00,2023-07-20
906,2023-07-20 14:25:00,2023-07-20 14:28:00,2023-07-20
910,2023-07-20 14:25:00,2023-07-20 14:28:00,2023-07-20
1268,2023-07-20 14:25:00,2023-07-20 14:33:00,2023-07-20
1578,2023-07-20 14:25:00,2023-07-20 14:28:00,2023-07-20
2440,2023-07-20 14:25:00,2023-07-20 16:53:00,2023-07-20
2449,2023-07-20 14:25:00,2023-07-20 14:33:00,2023-07-20
169,2023-07-20 14:26:00,2023-07-20 15:57:00,2023-07-20
416,2023-07-20 14:26:00,2023-07-20 14:36:00,2023-07-20
1583,2023-07-20 14:26:00,2023-07-20 17:35:00,2023-07-20
1688,2023-07-20 14:26:00,2023-07-20 14:32:00,2023-07-20
1753,2023-07-20 14:26:00,2023-07-20 14:29:00,2023-07-20
2336,2023-07-20 14:26:00,2023-07-20 17:48:00,2023-07-20
2351,2023-07-20 14:26:00,2023-07-20 14:29:00,2023-07-20
2811,2023-07-20 14:26:00,2023-07-20 14:50:00,2023-07-20
2988,2023-07-20 14:26:00,2023-07-20 14:35:00,2023-07-20
777,2023-07-20 14:27:00,2023-07-20 14:30:00,2023-07-20
1538,2023-07-20 14:27:00,2023-07-20 14:52:00,2023-07-20
2327,2023-07-20 14:27:00,2023-07-20 14:31:00,2023-07-20
2443,2023-07-20 14:27:00,2023-07-20 14:53:00,2023-07-20
2520,2023-07-20 14:27:00,2023-07-20 14:36:00,2023-07-20
2539,2023-07-20 14:27:00,2023-07-20 14:30:00,2023-07-20
2647,2023-07-20 14:27:00,2023-07-20 15:33:00,2023-07-20
2670,2023-07-20 14:27:00,2023-07-20 18:01:00,2023-07-20
2867,2023-07-20 14:27:00,2023-07-20 15:32:00,2023-07-20
2890,2023-07-20 14:27:00,2023-07-20 18:03:00,2023-07-20
2948,2023-07-20 14:27:00,2023-07-20 18:04:00,2023-07-20
2949,2023-07-20 14:27:00,2023-07-20 15:33:00,2023-07-20
2994,2023-07-20 14:27:00,2023-07-20 14:30:00,2023-07-20
23,2023-07-20 14:28:00,2023-07-20 14:31:00,2023-07-20
1410,2023-07-20 14:28:00,2023-07-20 14:31:00,2023-07-20
1520,2023-07-20 14:28:00,2023-07-20 14:42:00,2023-07-20
1686,2023-07-20 14:28:00,2023-07-20 14:32:00,2023-07-20
2240,2023-07-20 14:28:00,2023-07-20 15:02:00,2023-07-20
2260,2023-07-20 14:28:00,2023-07-20 14:39:00,2023-07-20
2314,2023-07-20 14:28:00,2023-07-20 14:35:00,2023-07-20
2316,2023-07-20 14:28:00,2023-07-20 14:37:00,2023-07-20
2571,2023-07-20 14:28:00,2023-07-20 15:10:00,2023-07-20
2574,2023-07-20 14:28:00,2023-07-20 14:31:00,2023-07-20
2577,2023-07-20 14:28:00,2023-07-20 14:45:00,2023-07-20
2579,2023-07-20 14:28:00,2023-07-20 15:19:00,2023-07-20
2863,2023-07-20 14:28:00,2023-07-20 14:50:00,2023-07-20
2901,2023-07-20 14:28:00,2023-07-20 16:49:00,2023-07-20
2940,2023-07-20 14:28:00,2023-07-20 14:31:00,2023-07-20
2946,2023-07-20 14:28:00,2023-07-20 15:03:00,2023-07-20
2951,2023-07-20 14:28:00,2023-07-20 16:04:00,2023-07-20
2978,2023-07-20 14:28:00,2023-07-20 14:36:00,2023-07-20
2983,2023-07-20 14:28:00,2023-07-20 15:34:00,2023-07-20
2984,2023-07-20 14:28:00,2023-07-20 14:32:00,2023-07-20
2987,2023-07-20 14:28:00,2023-07-20 14:34:00,2023-07-20
1556,2023-07-20 14:29:00,2023-07-20 14:56:00,2023-07-20
1708,2023-07-20 14:29:00,2023-07-20 14:32:00,2023-07-20
1721,2023-07-20 14:29:00,2023-07-20 14:41:00,2023-07-20
2196,2023-07-20 14:29:00,2023-07-20 15:36:00,2023-07-20
2431,2023-07-20 14:29:00,2023-07-20 15:37:00,2023-07-20
2452,2023-07-20 14:29:00,2023-07-20 14:32:00,2023-07-20
2822,2023-07-20 14:29:00,2023-07-20 14:32:00,2023-07-20
2857,2023-07-20 14:29:00,2023-07-20 15:13:00,2023-07-20
2979,2023-07-20 14:29:00,2023-07-20 14:32:00,2023-07-20
189,2023-07-20 14:30:00,2023-07-20 14:38:00,2023-07-20
1346,2023-07-20 14:30:00,2023-07-20 16:01:00,2023-07-20
1770,2023-07-20 14:30:00,2023-07-20 14:52:00,2023-07-20
666,2023-07-20 14:31:00,2023-07-20 14:43:00,2023-07-20
910,2023-07-20 14:31:00,2023-07-20 14:34:00,2023-07-20
1260,2023-07-20 14:31:00,2023-07-20 14:34:00,2023-07-20
1448,2023-07-20 14:31:00,2023-07-20 14:51:00,2023-07-20
1578,2023-07-20 14:31:00,2023-07-20 14:41:00,2023-07-20
1734,2023-07-20 14:31:00,2023-07-20 16:46:00,2023-07-20
1744,2023-07-20 14:31:00,2023-07-20 16:26:00,2023-07-20
2109,2023-07-20 14:31:00,2023-07-20 14:34:00,2023-07-20
2533,2023-07-20 14:31:00,2023-07-20 15:26:00,2023-07-20
2589,2023-07-20 14:31:00,2023-07-20 15:54:00,2023-07-20
3093,2023-07-20 14:31:00,2023-07-20 14:44:00,2023-07-20
179,2023-07-20 14:32:00,2023-07-20 15:45:00,2023-07-20
445,2023-07-20 14:32:00,2023-07-20 15:07:00,2023-07-20
776,2023-07-20 14:32:00,2023-07-20 14:46:00,2023-07-20
823,2023-07-20 14:32:00,2023-07-20 14:45:00,2023-07-20
892,2023-07-20 14:32:00,2023-07-20 14:36:00,2023-07-20
1753,2023-07-20 14:32:00,2023-07-20 14:35:00,2023-07-20
2189,2023-07-20 14:32:00,2023-07-20 14:47:00,2023-07-20
2202,2023-07-20 14:32:00,2023-07-20 16:07:00,2023-07-20
2228,2023-07-20 14:32:00,2023-07-20 15:37:00,2023-07-20
2309,2023-07-20 14:32:00,2023-07-20 15:02:00,2023-07-20
2880,2023-07-20 14:32:00,2023-07-20 17:09:00,2023-07-20
242,2023-07-20 14:33:00,2023-07-20 15:43:00,2023-07-20
355,2023-07-20 14:33:00,2023-07-20 14:46:00,2023-07-20
604,2023-07-20 14:33:00,2023-07-20 16:45:00,2023-07-20
605,2023-07-20 14:33:00,2023-07-20 14:39:00,2023-07-20
2229,2023-07-20 14:33:00,2023-07-20 15:54:00,2023-07-20
2576,2023-07-20 14:33:00,2023-07-20 15:36:00,2023-07-20
319,2023-07-20 14:34:00,2023-07-20 14:37:00,2023-07-20
1173,2023-07-20 14:34:00,2023-07-20 14:37:00,2023-07-20
1846,2023-07-20 14:34:00,2023-07-20 14:37:00,2023-07-20
2115,2023-07-20 14:34:00,2023-07-20 15:12:00,2023-07-20
2850,2023-07-20 14:34:00,2023-07-20 14:42:00,2023-07-20
3042,2023-07-20 14:34:00,2023-07-20 16:18:00,2023-07-20
3080,2023-07-20 14:34:00,2023-07-20 14:59:00,2023-07-20
351,2023-07-20 14:35:00,2023-07-20 14:38:00,2023-07-20
777,2023-07-20 14:35:00,2023-07-20 14:47:00,2023-07-20
889,2023-07-20 14:35:00,2023-07-20 14:38:00,2023-07-20
1270,2023-07-20 14:35:00,2023-07-20 15:11:00,2023-07-20
1374,2023-07-20 14:35:00,2023-07-20 17:57:00,2023-07-20
2339,2023-07-20 14:35:00,2023-07-20 14:41:00,2023-07-20
2649,2023-07-20 14:35:00,2023-07-20 14:45:00,2023-07-20
6,2023-07-20 14:36:00,2023-07-20 14:39:00,2023-07-20
613,2023-07-20 14:36:00,2023-07-20 15:26:00,2023-07-20
2038,2023-07-20 14:36:00,2023-07-20 14:39:00,2023-07-20
2349,2023-07-20 14:36:00,2023-07-20 17:05:00,2023-07-20
2449,2023-07-20 14:36:00,2023-07-20 14:45:00,2023-07-20
2450,2023-07-20 14:36:00,2023-07-20 14:43:00,2023-07-20
2585,2023-07-20 14:36:00,2023-07-20 15:50:00,2023-07-20
2849,2023-07-20 14:36:00,2023-07-20 14:39:00,2023-07-20
1525,2023-07-20 14:37:00,2023-07-20 16:26:00,2023-07-20
1826,2023-07-20 14:37:00,2023-07-20 14:42:00,2023-07-20
1868,2023-07-20 14:37:00,2023-07-20 16:59:00,2023-07-20
2109,2023-07-20 14:37:00,2023-07-20 14:44:00,2023-07-20
2327,2023-07-20 14:37:00,2023-07-20 15:17:00,2023-07-20
320,2023-07-20 14:38:00,2023-07-20 14:41:00,2023-07-20
770,2023-07-20 14:38:00,2023-07-20 14:41:00,2023-07-20
910,2023-07-20 14:38:00,2023-07-20 14:41:00,2023-07-20
998,2023-07-20 14:38:00,2023-07-20 14:41:00,2023-07-20
1686,2023-07-20 14:38:00,2023-07-20 14:50:00,2023-07-20
1742,2023-07-20 14:38:00,2023-07-20 16:17:00,2023-07-20
1832,2023-07-20 14:38:00,2023-07-20 14:47:00,2023-07-20
1859,2023-07-20 14:38:00,2023-07-20 14:49:00,2023-07-20
2052,2023-07-20 14:38:00,2023-07-20 14:54:00,2023-07-20
2860,2023-07-20 14:38:00,2023-07-20 14:46:00,2023-07-20
2988,2023-07-20 14:38:00,2023-07-20 17:23:00,2023-07-20
2996,2023-07-20 14:38:00,2023-07-20 15:03:00,2023-07-20
1445,2023-07-20 14:39:00,2023-07-20 14:56:00,2023-07-20
1651,2023-07-20 14:39:00,2023-07-20 14:42:00,2023-07-20
1825,2023-07-20 14:39:00,2023-07-20 14:55:00,2023-07-20
797,2023-07-20 14:40:00,2023-07-20 14:46:00,2023-07-20
1930,2023-07-20 14:40:00,2023-07-20 16:08:00,2023-07-20
2325,2023-07-20 14:40:00,2023-07-20 14:45:00,2023-07-20
828,2023-07-20 14:41:00,2023-07-20 14:44:00,2023-07-20
1979,2023-07-20 14:41:00,2023-07-20 14:58:00,2023-07-20
2369,2023-07-20 14:41:00,2023-07-20 14:50:00,2023-07-20
402,2023-07-20 14:42:00,2023-07-20 14:51:00,2023-07-20
476,2023-07-20 14:42:00,2023-07-20 14:55:00,2023-07-20
906,2023-07-20 14:42:00,2023-07-20 15:40:00,2023-07-20
1212,2023-07-20 14:42:00,2023-07-20 14:45:00,2023-07-20
1268,2023-07-20 14:42:00,2023-07-20 14:53:00,2023-07-20
2199,2023-07-20 14:42:00,2023-07-20 15:27:00,2023-07-20
2566,2023-07-20 14:42:00,2023-07-20 15:52:00,2023-07-20
2870,2023-07-20 14:42:00,2023-07-20 14:56:00,2023-07-20
3004,2023-07-20 14:42:00,2023-07-20 16:12:00,2023-07-20
416,2023-07-20 14:43:00,2023-07-20 14:53:00,2023-07-20
869,2023-07-20 14:43:00,2023-07-20 14:50:00,2023-07-20
889,2023-07-20 14:43:00,2023-07-20 14:46:00,2023-07-20
1183,2023-07-20 14:43:00,2023-07-20 14:46:00,2023-07-20
2316,2023-07-20 14:43:00,2023-07-20 14:46:00,2023-07-20
2520,2023-07-20 14:43:00,2023-07-20 15:12:00,2023-07-20
189,2023-07-20 14:44:00,2023-07-20 14:53:00,2023-07-20
484,2023-07-20 14:44:00,2023-07-20 14:56:00,2023-07-20
1239,2023-07-20 14:44:00,2023-07-20 20:04:00,2023-07-20
1578,2023-07-20 14:44:00,2023-07-20 14:47:00,2023-07-20
1721,2023-07-20 14:44:00,2023-07-20 15:05:00,2023-07-20
2780,2023-07-20 14:44:00,2023-07-20 14:51:00,2023-07-20
2984,2023-07-20 14:44:00,2023-07-20 15:41:00,2023-07-20
2993,2023-07-20 14:44:00,2023-07-20 15:03:00,2023-07-20
262,2023-07-20 14:45:00,2023-07-20 14:51:00,2023-07-20
320,2023-07-20 14:45:00,2023-07-20 15:02:00,2023-07-20
1444,2023-07-20 14:45:00,2023-07-20 15:46:00,2023-07-20
2133,2023-07-20 14:45:00,2023-07-20 15:02:00,2023-07-20
2149,2023-07-20 14:45:00,2023-07-20 15:09:00,2023-07-20
2176,2023-07-20 14:45:00,2023-07-20 15:38:00,2023-07-20
2268,2023-07-20 14:45:00,2023-07-20 14:49:00,2023-07-20
2339,2023-07-20 14:45:00,2023-07-20 15:04:00,2023-07-20
2351,2023-07-20 14:45:00,2023-07-20 15:01:00,2023-07-20
2574,2023-07-20 14:45:00,2023-07-20 15:27:00,2023-07-20
2837,2023-07-20 14:45:00,2023-07-20 14:51:00,2023-07-20
2940,2023-07-20 14:45:00,2023-07-20 15:40:00,2023-07-20
770,2023-07-20 14:46:00,2023-07-20 14:58:00,2023-07-20
1559,2023-07-20 14:46:00,2023-07-20 14:59:00,2023-07-20
1637,2023-07-20 14:46:00,2023-07-20 15:12:00,2023-07-20
1828,2023-07-20 14:46:00,2023-07-20 14:50:00,2023-07-20
2314,2023-07-20 14:46:00,2023-07-20 14:53:00,2023-07-20
2534,2023-07-20 14:46:00,2023-07-20 16:44:00,2023-07-20
2536,2023-07-20 14:46:00,2023-07-20 14:53:00,2023-07-20
2660,2023-07-20 14:46:00,2023-07-20 14:52:00,2023-07-20
2849,2023-07-20 14:46:00,2023-07-20 14:49:00,2023-07-20
2976,2023-07-20 14:46:00,2023-07-20 15:40:00,2023-07-20
428,2023-07-20 14:47:00,2023-07-20 15:02:00,2023-07-20
892,2023-07-20 14:47:00,2023-07-20 15:14:00,2023-07-20
910,2023-07-20 14:47:00,2023-07-20 14:50:00,2023-07-20
1980,2023-07-20 14:47:00,2023-07-20 14:56:00,2023-07-20
2698,2023-07-20 14:47:00,2023-07-20 16:03:00,2023-07-20
2978,2023-07-20 14:47:00,2023-07-20 15:17:00,2023-07-20
1212,2023-07-20 14:48:00,2023-07-20 15:04:00,2023-07-20
1259,2023-07-20 14:48:00,2023-07-20 14:53:00,2023-07-20
1502,2023-07-20 14:48:00,2023-07-20 14:54:00,2023-07-20
2368,2023-07-20 14:48:00,2023-07-20 16:21:00,2023-07-20
2491,2023-07-20 14:48:00,2023-07-20 15:06:00,2023-07-20
2535,2023-07-20 14:48:00,2023-07-20 16:36:00,2023-07-20
2649,2023-07-20 14:48:00,2023-07-20 15:33:00,2023-07-20
2979,2023-07-20 14:48:00,2023-07-20 15:45:00,2023-07-20
2987,2023-07-20 14:48:00,2023-07-20 16:11:00,2023-07-20
3093,2023-07-20 14:48:00,2023-07-20 15:05:00,2023-07-20
355,2023-07-20 14:49:00,2023-07-20 14:56:00,2023-07-20
776,2023-07-20 14:49:00,2023-07-20 15:04:00,2023-07-20
1183,2023-07-20 14:49:00,2023-07-20 14:54:00,2023-07-20
2109,2023-07-20 14:49:00,2023-07-20 14:55:00,2023-07-20
2575,2023-07-20 14:49:00,2023-07-20 16:01:00,2023-07-20
3043,2023-07-20 14:49:00,2023-07-20 15:06:00,2023-07-20
828,2023-07-20 14:50:00,2023-07-20 14:53:00,2023-07-20
1741,2023-07-20 14:50:00,2023-07-20 16:11:00,2023-07-20
1757,2023-07-20 14:50:00,2023-07-20 17:20:00,2023-07-20
1969,2023-07-20 14:50:00,2023-07-20 15:08:00,2023-07-20
2260,2023-07-20 14:50:00,2023-07-20 14:56:00,2023-07-20
2577,2023-07-20 14:50:00,2023-07-20 15:30:00,2023-07-20
2847,2023-07-20 14:50:00,2023-07-20 15:35:00,2023-07-20
1578,2023-07-20 14:51:00,2023-07-20 15:41:00,2023-07-20
2038,2023-07-20 14:51:00,2023-07-20 15:12:00,2023-07-20
208,2023-07-20 14:52:00,2023-07-20 17:07:00,2023-07-20
1983,2023-07-20 14:52:00,2023-07-20 15:05:00,2023-07-20
2268,2023-07-20 14:52:00,2023-07-20 14:59:00,2023-07-20
2539,2023-07-20 14:52:00,2023-07-20 14:55:00,2023-07-20
2549,2023-07-20 14:52:00,2023-07-20 15:20:00,2023-07-20
2715,2023-07-20 14:52:00,2023-07-20 14:57:00,2023-07-20
2849,2023-07-20 14:52:00,2023-07-20 14:57:00,2023-07-20
3097,2023-07-20 14:52:00,2023-07-20 16:59:00,2023-07-20
3116,2023-07-20 14:52:00,2023-07-20 15:10:00,2023-07-20
23,2023-07-20 14:53:00,2023-07-20 14:57:00,2023-07-20
666,2023-07-20 14:53:00,2023-07-20 15:43:00,2023-07-20
2201,2023-07-20 14:53:00,2023-07-20 18:34:00,2023-07-20
2370,2023-07-20 14:53:00,2023-07-20 15:22:00,2023-07-20
2436,2023-07-20 14:53:00,2023-07-20 14:58:00,2023-07-20
298,2023-07-20 14:54:00,2023-07-20 15:10:00,2023-07-20
777,2023-07-20 14:54:00,2023-07-20 14:58:00,2023-07-20
1173,2023-07-20 14:54:00,2023-07-20 14:59:00,2023-07-20
1708,2023-07-20 14:54:00,2023-07-20 14:57:00,2023-07-20
1873,2023-07-20 14:54:00,2023-07-20 15:17:00,2023-07-20
2156,2023-07-20 14:54:00,2023-07-20 14:57:00,2023-07-20
2452,2023-07-20 14:54:00,2023-07-20 14:57:00,2023-07-20
2580,2023-07-20 14:54:00,2023-07-20 16:05:00,2023-07-20
2780,2023-07-20 14:54:00,2023-07-20 15:01:00,2023-07-20
319,2023-07-20 14:55:00,2023-07-20 15:06:00,2023-07-20
867,2023-07-20 14:55:00,2023-07-20 15:00:00,2023-07-20
910,2023-07-20 14:55:00,2023-07-20 14:58:00,2023-07-20
989,2023-07-20 14:55:00,2023-07-20 15:01:00,2023-07-20
1857,2023-07-20 14:55:00,2023-07-20 15:41:00,2023-07-20
1859,2023-07-20 14:55:00,2023-07-20 15:36:00,2023-07-20
1883,2023-07-20 14:55:00,2023-07-20 17:13:00,2023-07-20
2044,2023-07-20 14:55:00,2023-07-20 14:59:00,2023-07-20
2369,2023-07-20 14:55:00,2023-07-20 15:32:00,2023-07-20
2450,2023-07-20 14:55:00,2023-07-20 15:10:00,2023-07-20
2822,2023-07-20 14:55:00,2023-07-20 15:08:00,2023-07-20
2950,2023-07-20 14:55:00,2023-07-20 15:47:00,2023-07-20
3082,2023-07-20 14:55:00,2023-07-20 15:03:00,2023-07-20
3083,2023-07-20 14:55:00,2023-07-20 14:58:00,2023-07-20
677,2023-07-20 14:56:00,2023-07-20 16:02:00,2023-07-20
2040,2023-07-20 14:56:00,2023-07-20 15:41:00,2023-07-20
2419,2023-07-20 14:56:00,2023-07-20 14:59:00,2023-07-20
2536,2023-07-20 14:56:00,2023-07-20 15:35:00,2023-07-20
2660,2023-07-20 14:56:00,2023-07-20 15:38:00,2023-07-20
2898,2023-07-20 14:56:00,2023-07-20 15:40:00,2023-07-20
3045,2023-07-20 14:56:00,2023-07-20 15:09:00,2023-07-20
402,2023-07-20 14:57:00,2023-07-20 15:01:00,2023-07-20
889,2023-07-20 14:57:00,2023-07-20 15:04:00,2023-07-20
1281,2023-07-20 14:57:00,2023-07-20 15:11:00,2023-07-20
1472,2023-07-20 14:57:00,2023-07-20 15:17:00,2023-07-20
1672,2023-07-20 14:57:00,2023-07-20 15:06:00,2023-07-20
1717,2023-07-20 14:57:00,2023-07-20 15:00:00,2023-07-20
1753,2023-07-20 14:57:00,2023-07-20 15:01:00,2023-07-20
2331,2023-07-20 14:57:00,2023-07-20 15:00:00,2023-07-20
2961,2023-07-20 14:57:00,2023-07-20 15:44:00,2023-07-20
416,2023-07-20 14:58:00,2023-07-20 16:00:00,2023-07-20
608,2023-07-20 14:58:00,2023-07-20 15:40:00,2023-07-20
979,2023-07-20 14:58:00,2023-07-20 15:15:00,2023-07-20
1448,2023-07-20 14:58:00,2023-07-20 15:36:00,2023-07-20
1651,2023-07-20 14:58:00,2023-07-20 15:02:00,2023-07-20
2052,2023-07-20 14:58:00,2023-07-20 15:05:00,2023-07-20
2614,2023-07-20 14:58:00,2023-07-20 18:35:00,2023-07-20
189,2023-07-20 14:59:00,2023-07-20 15:15:00,2023-07-20
290,2023-07-20 14:59:00,2023-07-20 15:02:00,2023-07-20
355,2023-07-20 14:59:00,2023-07-20 15:04:00,2023-07-20
1556,2023-07-20 14:59:00,2023-07-20 15:02:00,2023-07-20
1846,2023-07-20 14:59:00,2023-07-20 15:02:00,2023-07-20
2850,2023-07-20 14:59:00,2023-07-20 15:02:00,2023-07-20
2863,2023-07-20 14:59:00,2023-07-20 15:02:00,2023-07-20
2870,2023-07-20 14:59:00,2023-07-20 15:05:00,2023-07-20
262,2023-07-20 15:00:00,2023-07-20 15:11:00,2023-07-20
278,2023-07-20 15:00:00,2023-07-20 16:04:00,2023-07-20
1445,2023-07-20 15:00:00,2023-07-20 15:27:00,2023-07-20
2078,2023-07-20 15:00:00,2023-07-20 16:34:00,2023-07-20
2210,2023-07-20 15:00:00,2023-07-20 15:33:00,2023-07-20
2620,2023-07-20 15:00:00,2023-07-20 15:03:00,2023-07-20
2939,2023-07-20 15:00:00,2023-07-20 15:46:00,2023-07-20
558,2023-07-20 15:01:00,2023-07-20 15:14:00,2023-07-20
605,2023-07-20 15:01:00,2023-07-20 15:04:00,2023-07-20
644,2023-07-20 15:01:00,2023-07-20 19:05:00,2023-07-20
926,2023-07-20 15:01:00,2023-07-20 16:25:00,2023-07-20
1260,2023-07-20 15:01:00,2023-07-20 15:04:00,2023-07-20
1597,2023-07-20 15:01:00,2023-07-20 16:20:00,2023-07-20
1833,2023-07-20 15:01:00,2023-07-20 15:08:00,2023-07-20
2117,2023-07-20 15:01:00,2023-07-20 15:04:00,2023-07-20
2314,2023-07-20 15:01:00,2023-07-20 15:05:00,2023-07-20
2409,2023-07-20 15:01:00,2023-07-20 15:04:00,2023-07-20
2449,2023-07-20 15:01:00,2023-07-20 15:04:00,2023-07-20
2557,2023-07-20 15:01:00,2023-07-20 15:05:00,2023-07-20
2811,2023-07-20 15:01:00,2023-07-20 15:33:00,2023-07-20
998,2023-07-20 15:02:00,2023-07-20 16:05:00,2023-07-20
1554,2023-07-20 15:02:00,2023-07-20 15:26:00,2023-07-20
1774,2023-07-20 15:02:00,2023-07-20 15:05:00,2023-07-20
1979,2023-07-20 15:02:00,2023-07-20 16:00:00,2023-07-20
2109,2023-07-20 15:02:00,2023-07-20 15:12:00,2023-07-20
2264,2023-07-20 15:02:00,2023-07-20 15:32:00,2023-07-20
2271,2023-07-20 15:02:00,2023-07-20 15:11:00,2023-07-20
2385,2023-07-20 15:02:00,2023-07-20 15:05:00,2023-07-20
2436,2023-07-20 15:02:00,2023-07-20 15:38:00,2023-07-20
286,2023-07-20 15:03:00,2023-07-20 16:04:00,2023-07-20
869,2023-07-20 15:03:00,2023-07-20 15:26:00,2023-07-20
1560,2023-07-20 15:03:00,2023-07-20 16:04:00,2023-07-20
1676,2023-07-20 15:03:00,2023-07-20 15:16:00,2023-07-20
1904,2023-07-20 15:03:00,2023-07-20 16:18:00,2023-07-20
2189,2023-07-20 15:03:00,2023-07-20 15:08:00,2023-07-20
2837,2023-07-20 15:03:00,2023-07-20 15:10:00,2023-07-20
2849,2023-07-20 15:03:00,2023-07-20 15:37:00,2023-07-20
2959,2023-07-20 15:03:00,2023-07-20 16:43:00,2023-07-20
820,2023-07-20 15:04:00,2023-07-20 17:48:00,2023-07-20
867,2023-07-20 15:04:00,2023-07-20 15:11:00,2023-07-20
1100,2023-07-20 15:04:00,2023-07-20 15:50:00,2023-07-20
1183,2023-07-20 15:04:00,2023-07-20 15:14:00,2023-07-20
1259,2023-07-20 15:04:00,2023-07-20 15:51:00,2023-07-20
1395,2023-07-20 15:04:00,2023-07-20 16:10:00,2023-07-20
1712,2023-07-20 15:04:00,2023-07-20 16:08:00,2023-07-20
1877,2023-07-20 15:04:00,2023-07-20 16:06:00,2023-07-20
2044,2023-07-20 15:04:00,2023-07-20 15:50:00,2023-07-20
2154,2023-07-20 15:04:00,2023-07-20 15:14:00,2023-07-20
2383,2023-07-20 15:04:00,2023-07-20 16:15:00,2023-07-20
2416,2023-07-20 15:04:00,2023-07-20 15:16:00,2023-07-20
2780,2023-07-20 15:04:00,2023-07-20 15:09:00,2023-07-20
2854,2023-07-20 15:04:00,2023-07-20 17:02:00,2023-07-20
320,2023-07-20 15:05:00,2023-07-20 15:13:00,2023-07-20
770,2023-07-20 15:05:00,2023-07-20 15:16:00,2023-07-20
777,2023-07-20 15:05:00,2023-07-20 15:29:00,2023-07-20
1367,2023-07-20 15:05:00,2023-07-20 15:10:00,2023-07-20
1556,2023-07-20 15:05:00,2023-07-20 15:20:00,2023-07-20
1717,2023-07-20 15:05:00,2023-07-20 15:08:00,2023-07-20
1854,2023-07-20 15:05:00,2023-07-20 20:16:00,2023-07-20
2351,2023-07-20 15:05:00,2023-07-20 15:15:00,2023-07-20
2443,2023-07-20 15:05:00,2023-07-20 15:12:00,2023-07-20
3080,2023-07-20 15:05:00,2023-07-20 19:36:00,2023-07-20
255,2023-07-20 15:06:00,2023-07-20 15:58:00,2023-07-20
290,2023-07-20 15:06:00,2023-07-20 15:18:00,2023-07-20
828,2023-07-20 15:06:00,2023-07-20 15:09:00,2023-07-20
924,2023-07-20 15:06:00,2023-07-20 18:54:00,2023-07-20
1825,2023-07-20 15:06:00,2023-07-20 15:10:00,2023-07-20
2265,2023-07-20 15:06:00,2023-07-20 15:10:00,2023-07-20
2309,2023-07-20 15:06:00,2023-07-20 15:19:00,2023-07-20
2706,2023-07-20 15:06:00,2023-07-20 15:13:00,2023-07-20
2783,2023-07-20 15:06:00,2023-07-20 15:17:00,2023-07-20
277,2023-07-20 15:07:00,2023-07-20 15:13:00,2023-07-20
582,2023-07-20 15:07:00,2023-07-20 16:05:00,2023-07-20
989,2023-07-20 15:07:00,2023-07-20 15:14:00,2023-07-20
2017,2023-07-20 15:07:00,2023-07-20 16:03:00,2023-07-20
2117,2023-07-20 15:07:00,2023-07-20 15:21:00,2023-07-20
2945,2023-07-20 15:07:00,2023-07-20 15:11:00,2023-07-20
2996,2023-07-20 15:07:00,2023-07-20 15:21:00,2023-07-20
351,2023-07-20 15:08:00,2023-07-20 15:12:00,2023-07-20
355,2023-07-20 15:08:00,2023-07-20 15:21:00,2023-07-20
1452,2023-07-20 15:08:00,2023-07-20 15:32:00,2023-07-20
1774,2023-07-20 15:08:00,2023-07-20 15:11:00,2023-07-20
2260,2023-07-20 15:08:00,2023-07-20 15:22:00,2023-07-20
2314,2023-07-20 15:08:00,2023-07-20 15:28:00,2023-07-20
2451,2023-07-20 15:08:00,2023-07-20 15:11:00,2023-07-20
776,2023-07-20 15:09:00,2023-07-20 15:12:00,2023-07-20
1256,2023-07-20 15:09:00,2023-07-20 15:12:00,2023-07-20
